Test_ID,Applied_Voltage_kV,Load_Current_A,Ambient_Temperature_C,Test_Duration_min,Sensor_S1,Sensor_S2,Sensor_S3,Sensor_S4,Reference_Parameter,Validity_Label,S3_consistency_residual,S3_abs_residual,S3_consistency_z,Sensor_S1_missing,Sensor_S2_missing,Sensor_S3_missing,Sensor_S4_missing,Sensor_S1_imputed,Sensor_S2_imputed,Sensor_S3_imputed,S1_clean,S2_clean,S3_clean,S4_clean,S3_minus_S1,S3_minus_S2,S2_minus_S1,S3_to_S1_ratio,power_proxy,missing_count,imputed_count,negative_sensor_count,zero_sensor_count,sentinel_count,flag_negative_sensor,flag_sentinel,flag_s3_s1_inconsistency,input_support_score,attention_score,predicted_validity,validity_probability
TRN-0636,14.2258,57.1339,34.1337,56.3507,10.6019,11.1591,13.4864,44.2794,18.3368,Valid,0.2697360557128885,0.2697360557128885,0.1608814062272353,0,0,0,0,0,0,0,10.6019,11.1591,13.4864,44.2794,2.884499999999999,2.3272999999999993,0.5571999999999999,1.2720726736974752,183944.60551875393,0,0,0,0,0,0,0,0,0.36159740926591905,1.477686587695397,Valid,0.01
TRN-0028,23.694,44.5709,39.7788,43.8321,14.2709,13.5117,18.3143,52.1311,20.5491,Valid,-0.1642812552962382,0.1642812552962382,-0.0984457458297516,0,0,0,0,0,0,0,14.2709,13.5117,18.3143,52.1311,4.0434,4.8026,-0.7591999999999999,1.2833309158280728,87075.3212948486,0,0,0,0,0,0,0,0,0.4258805255774718,1.246684694674808,Valid,0.0
TRN-0123,14.9187,52.9423,41.4921,16.5583,10.2995,11.0211,12.8863,38.7669,18.1844,Valid,-0.0624535690014447,0.0624535690014447,-0.037603278910671,0,0,0,0,0,0,0,10.2995,11.0211,12.8863,38.7669,2.5868,1.8651999999999997,0.7216000000000005,1.2511566084211774,46411.04595292261,0,0,0,0,0,0,0,0,0.38387652441163306,1.4698502300874048,Valid,0.05
TRN-0088,21.3183,62.0168,39.4007,45.0831,14.2689,14.0302,18.1343,40.939,26.3719,Valid,0.346840565195059,0.346840565195059,0.2069516719691051,0,0,0,0,0,0,0,14.2689,14.0302,18.1343,40.939,3.8653999999999993,4.104099999999999,-0.2386999999999997,1.2708959549117627,173393.36623817417,0,0,0,0,0,0,0,0,0.4772520470485649,1.2524475778719755,Valid,0.0
TRN-0714,12.6513,81.3865,47.8621,12.0248,10.6411,12.7964,12.6118,35.1179,32.4503,Valid,-0.2624764284709169,0.2624764284709169,-0.157117771021384,0,0,0,0,0,0,0,10.6411,12.7964,12.6118,35.1179,1.9707000000000008,-0.18459999999999965,2.1553000000000004,1.1851959053143892,79649.4178940798,0,0,0,0,0,0,0,0,0.2826507258323787,1.8718163193566266,Valid,0.07
TRN-0583,19.3493,72.3037,40.4559,57.2611,13.905,14.4979,17.3418,64.2767,27.6727,Valid,0.159031467984132,0.159031467984132,0.0947349537076546,0,0,0,0,0,0,0,13.905,14.4979,17.3418,64.2767,3.4368,2.8438999999999997,0.5929000000000002,1.2471619941301733,299351.0120366265,0,0,0,0,0,0,0,0,0.3524418671912285,1.4298512193251978,Valid,0.01
TRN-0421,30.2288,73.786,34.6741,38.9915,19.161,18.1341,24.232,66.364,30.0385,Valid,0.1746507423561532,0.1746507423561532,0.1040675352368917,0,0,0,0,0,0,0,19.161,18.1341,24.232,66.364,5.070999999999998,6.097899999999999,-1.0269000000000013,1.264651498016023,212284.300866734,0,0,0,0,0,0,0,0,0.39470957076263236,1.434648393711627,Valid,0.03
TRN-0511,18.3138,67.2527,31.9498,12.166,12.4674,13.1687,15.4053,43.7563,22.7241,Valid,-0.3607321603497979,0.3607321603497979,-0.2158259802911505,0,0,0,0,0,0,0,12.4674,13.1687,15.4053,43.7563,2.937900000000001,2.236600000000001,0.7012999999999998,1.2356455751435143,55025.91354659015,0,0,0,0,0,0,0,0,0.43048508378459316,1.354855812721964,Valid,0.0
TRN-0449,21.696,104.8557,37.7763,13.4195,16.5054,17.709,20.0948,50.7071,47.5433,Valid,0.1802741112530093,0.1802741112530093,0.1074275215876593,0,0,0,0,0,0,0,16.5054,17.709,20.0948,50.7071,3.5893999999999977,2.3857999999999997,1.203599999999998,1.2174674849034346,147543.61581890454,0,0,0,0,0,0,0,0,0.3365526083315448,1.4343223049245695,Valid,0.0
TRN-0038,27.7592,101.5552,34.2606,17.1922,19.2427,19.2265,23.8862,59.3814,45.698,Valid,0.2104388984437442,0.2104388984437442,0.1254511076432254,0,0,0,0,0,0,0,19.2427,19.2265,23.8862,59.3814,4.6434999999999995,4.659699999999997,-0.016199999999997772,1.2413116447735273,177311.04375164106,0,0,0,0,0,0,0,0,0.3358448670767705,1.4937613734896844,Valid,0.01
TRN-0891,31.2092,24.7295,37.9771,7.605,16.1873,13.7588,21.489,46.4701,20.3503,Valid,-0.4213538129403886,0.4213538129403886,-0.2520476703494426,0,0,0,0,0,0,0,16.1873,13.7588,21.489,46.4701,5.3017,7.7302,-2.4284999999999997,1.3275213732238402,4650.8238347512515,0,0,0,0,0,0,0,0,0.27471852096211824,1.8226106284252062,Valid,0.03
TRN-0313,28.2726,86.4153,41.69,52.7211,18.8426,18.6702,23.9336,60.1178,37.4216,Valid,0.2436107581419975,0.2436107581419975,0.1452714320537443,0,0,0,0,0,0,0,18.8426,18.6702,23.9336,60.1178,5.0909999999999975,5.263399999999997,-0.17239999999999966,1.2701849690674487,393700.30115050636,0,0,0,0,0,0,0,0,0.31526691105420723,1.63473760994533,Valid,0.03
TRN-0255,17.4922,39.68,34.5857,26.5506,10.8434,10.4393,14.1841,51.656,17.2442,Valid,0.1841915524186461,0.1841915524186461,0.1097682090097195,0,0,0,0,0,0,0,10.8434,10.4393,14.1841,51.656,3.3407,3.7448000000000015,-0.40410000000000146,1.3080848183366671,41803.98342144,0,0,0,0,0,0,0,0,0.5030626422263488,1.1036429245570218,Valid,0.0
TRN-0647,21.852,64.5289,34.5926,11.2937,14.1639,13.9786,17.7505,39.2504,23.9903,Valid,-0.2018730977085674,0.2018730977085674,-0.1209070283318207,0,0,0,0,0,0,0,14.1639,13.9786,17.7505,39.2504,3.586599999999999,3.7718999999999987,-0.1852999999999998,1.2532203325211753,47026.72890058116,0,0,0,0,0,0,0,0,0.42833892571856086,1.2642291768946992,Valid,0.0
TRN-0423,18.2339,55.7219,24.4936,48.8595,12.3715,12.2858,15.7123,45.9793,18.5143,Valid,0.2931932118610625,0.2931932118610625,0.1748971547814078,0,0,0,0,0,0,0,12.3715,12.2858,15.7123,45.9793,3.3408000000000015,3.4265000000000008,-0.08569999999999922,1.2700389847318558,151705.3341562748,0,0,0,0,0,0,0,0,0.3680591343460116,1.4387788860893846,Valid,0.0
TRN-0398,23.6081,38.436,51.5397,28.3981,20.9822,13.0628,17.4497,57.6559,26.8098,Invalid,-0.5852826970783092,0.5852826970783092,-0.3499958617810806,0,0,0,0,0,0,0,20.9822,13.0628,17.4497,57.6559,-3.532499999999999,4.386900000000001,-7.9193999999999996,0.8316426153393757,41953.2542068176,0,0,0,0,0,0,0,0,0.2829668419562265,2.0640621778686272,Invalid,0.93
TRN-0289,12.2869,55.9791,39.0557,27.4659,9.2859,10.2734,11.2989,58.2312,17.4577,Valid,-0.1808952670203751,0.1808952670203751,-0.1083726870723584,0,0,0,0,0,0,0,9.2859,10.2734,11.2989,58.2312,2.013,1.0254999999999992,0.9875000000000007,1.2167789694278752,86068.78221865979,0,0,0,0,0,0,0,0,0.42799934432991565,1.292373998412527,Valid,0.01
TRN-0579,25.8539,97.7032,34.2355,28.4083,18.1987,18.5238,22.5244,42.8963,41.4578,Valid,0.1541238389522803,0.1541238389522803,0.0918026249090102,0,0,0,0,0,0,0,18.1987,18.5238,22.5244,42.8963,4.325700000000001,4.000599999999999,0.3251000000000026,1.2376921221339316,271183.225339725,0,0,0,0,0,0,0,0,0.40149562766683916,1.288811369575332,Valid,0.0
TRN-0275,17.8668,47.0833,25.1341,36.193,11.1437,10.8196,14.0121,38.2814,17.1723,Valid,-0.6991386592618287,0.6991386592618287,-0.4180252736704586,0,0,0,0,0,0,0,11.1437,10.8196,14.0121,38.2814,2.8683999999999994,3.192500000000001,-0.3241000000000014,1.2573999143911678,80233.98656784577,0,0,0,0,0,0,0,0,0.41671905565983125,1.584587162350796,Valid,0.0
TRN-0885,9.8693,34.1735,47.1174,41.4493,7.4965,8.2213,9.6744,50.7342,17.5958,Valid,0.5698048198441139,0.5698048198441139,0.3401737433058688,0,0,0,0,0,0,0,7.4965,8.2213,9.6744,50.7342,2.1779,1.453100000000001,0.7247999999999992,1.290520522216338,48405.65735859092,0,0,0,0,0,0,0,0,0.28186732386733965,1.9364390955711892,Valid,0.04
TRN-0201,13.0583,62.9442,42.9019,15.9798,9.9293,11.3912,12.1505,38.707,23.7241,Valid,-0.0692358942158399,0.0692358942158399,-0.041655746491017,0,0,0,0,0,0,0,9.9293,11.3912,12.1505,38.707,2.2211999999999996,0.7592999999999996,1.4619,1.2237003376871103,63311.525177504474,0,0,0,0,0,0,0,0,0.35287403975613446,1.375907666978748,Valid,0.01
TRN-0171,15.6952,76.0224,22.3138,52.257,12.0119,20.1057,14.6344,67.6222,22.1384,Invalid,-0.2465540423981185,0.2465540423981185,-0.1476040789877412,0,0,0,0,0,0,0,12.0119,20.1057,14.6344,67.6222,2.6224999999999987,-5.471299999999999,8.093799999999998,1.218324146617815,302014.3828540724,0,0,0,0,0,0,0,0,0.31476038316772387,2.318083312652293,Invalid,0.8
TRN-0689,31.6492,35.4878,43.8532,18.733,17.3536,15.3904,23.1375,33.0242,22.6997,Valid,0.283863750588381,0.283863750588381,0.1693227627912699,0,0,0,0,0,0,0,17.3536,15.3904,23.1375,33.0242,5.783899999999999,7.7471,-1.9632000000000005,1.333296069232857,23592.03951361972,0,0,0,0,0,0,0,0,0.29042428495060507,1.9084741928900597,Valid,0.08
TRN-0769,8.373,78.0065,31.6603,24.9763,8.6715,10.7605,10.2026,45.9541,23.1383,Valid,0.2407030494142823,0.2407030494142823,0.1435340639713137,0,0,0,0,0,0,0,8.6715,10.7605,10.2026,45.9541,1.5311000000000003,-0.5579000000000001,2.0890000000000004,1.1765655577863603,151981.13622344867,0,0,0,0,0,0,0,0,0.354447680890066,1.4346387021911815,Valid,0.0
TRN-0575,29.1671,81.9158,28.8445,36.8917,18.8973,18.0038,23.9664,39.8755,31.127,Valid,0.1430937887506651,0.1430937887506651,0.0852121239467794,0,0,0,0,0,0,0,18.8973,18.0038,23.9664,39.8755,5.069099999999999,5.962600000000002,-0.8935000000000031,1.2682439987490282,247550.622241912,0,0,0,0,0,0,0,0,0.3802589277965268,1.4046942683537258,Valid,0.02
TRN-0428,20.4699,69.9818,34.8688,27.8474,14.2195,14.1737,17.3693,40.4876,25.319,Valid,-0.1168136206907028,0.1168136206907028,-0.070083636335745,0,0,0,0,0,0,0,14.2195,14.1737,17.3693,40.4876,3.149799999999999,3.195599999999999,-0.04579999999999984,1.2215118523774728,136381.3140489728,0,0,0,0,0,0,0,0,0.7295672245506201,0.6109491872345049,Valid,0.0
TRN-0272,30.9147,51.0044,42.4644,18.3643,17.8293,16.553,23.1521,40.4619,23.6436,Valid,-0.1508903642890793,0.1508903642890793,-0.0904446326476117,0,0,0,0,0,0,0,17.8293,16.553,23.1521,40.4619,5.322800000000001,6.5991,-1.276299999999999,1.2985415588152318,47773.78655337284,0,0,0,0,0,0,0,0,0.3217253508790508,1.4869939308895104,Valid,0.01
TRN-0763,20.5583,61.5323,30.8158,8.7893,13.3374,13.3175,16.9269,36.3166,19.1371,Valid,0.015799019211709,0.015799019211709,0.0091529686574784,0,0,0,0,0,0,0,13.3374,13.3175,16.9269,36.3166,3.5894999999999992,3.609399999999999,-0.019899999999999807,1.269129463666484,33278.2581047588,0,0,0,0,0,0,0,0,0.3939381104986128,1.2612767476602529,Valid,0.01
TRN-0727,15.8896,19.4607,45.5969,8.0754,8.3908,8.3681,11.4267,74.0864,16.6021,Valid,-0.2550386691925439,0.2550386691925439,-0.1526736788563475,0,0,0,0,0,0,0,8.3908,8.3681,11.4267,74.0864,3.0359,3.0586,-0.022700000000000387,1.3618113149981945,3058.306156794546,0,0,0,0,0,0,0,0,0.268417842323769,2.1758379942088095,Valid,0.14
TRN-0042,19.2353,48.7693,27.1839,20.7282,12.089,11.6227,15.3121,57.8987,17.8278,Valid,-0.101494532948319,0.101494532948319,-0.0609304175687176,0,0,0,0,0,0,0,12.089,11.6227,15.3121,57.8987,3.2230999999999987,3.689399999999999,-0.4663000000000004,1.2666132297020185,49300.87582389722,0,0,0,0,0,0,0,0,0.43680008521607844,1.3873302471365605,Valid,0.05
TRN-0773,18.149,40.6311,31.4089,53.4559,3.9127,10.9356,14.7335,61.6319,17.8539,Invalid,-0.0303748706966953,0.0303748706966953,-0.0184361229884248,0,0,0,0,0,0,0,3.9127,10.9356,14.7335,61.6319,10.820799999999998,3.7978999999999985,7.022900000000001,3.765548686204702,88249.61228046905,0,0,0,0,0,0,0,0,0.37739904481110753,1.3836380333662097,Invalid,0.97
TRN-0764,30.7478,51.1431,43.5796,43.3897,17.9541,16.5559,23.4592,46.5817,23.6919,Valid,-0.0483024110495939,0.0483024110495939,-0.029147903060732,0,0,0,0,0,0,0,17.9541,16.5559,23.4592,46.5817,5.505099999999999,6.903299999999998,-1.3981999999999992,1.3066200441013227,113490.82295649461,0,0,0,0,0,0,0,0,0.3204826943183987,1.4281825144239346,Valid,0.01
TRN-0620,24.1614,59.8066,29.9794,21.2834,15.3065,14.6956,19.4732,54.2948,20.9953,Valid,0.156688381909543,0.156688381909543,0.0933349500134822,0,0,0,0,0,0,0,15.3065,14.6956,19.4732,54.2948,4.166699999999999,4.777599999999998,-0.6108999999999991,1.27221685413592,76127.0909277289,0,0,0,0,0,0,0,0,0.4872503915179566,1.1988341669775688,Valid,0.02
TRN-0914,14.1881,60.8325,37.1535,41.5068,11.1654,11.9085,13.8926,32.8292,19.2031,Valid,0.7524108834136047,0.7524108834136047,0.4492816272833754,0,0,0,0,0,0,0,11.1654,11.9085,13.8926,32.8292,2.7272,1.9840999999999998,0.7431000000000001,1.2442534577771887,153599.7758671575,0,0,0,0,0,0,0,0,0.4746750509026848,1.5399315254780057,Valid,0.01
TRN-0982,12.4416,18.6756,38.7164,37.5457,7.2086,7.2314,9.6382,80.5135,14.96,Valid,-0.2187810658083417,0.2187810658083417,-0.1310096097339083,0,0,0,0,0,0,0,7.2086,7.2314,9.6382,80.5135,2.4295999999999998,2.4067999999999996,0.022800000000000153,1.3370400118746888,13095.11548221595,0,0,0,0,0,0,0,0,0.32753393256863295,1.5159417445966423,Valid,0.01
TRN-0113,31.1611,31.5237,42.6012,33.9683,17.1963,15.0119,22.7454,,22.1831,Valid,0.3251341531720548,0.3251341531720548,0.193982000325794,0,0,0,1,0,0,0,17.1963,15.0119,22.7454,49.4543,5.549099999999999,7.733499999999999,-2.1844,1.322690740048301,33755.78282338443,1,0,0,0,0,0,0,0,0.30975092058117815,2.6144801591634375,Valid,0.01
TRN-0258,14.7553,71.7787,35.4516,36.6047,11.449,12.6512,14.0301,53.4391,24.268,Valid,-0.0209314150236803,0.0209314150236803,-0.0127936188690261,0,0,0,0,0,0,0,11.449,12.6512,14.0301,53.4391,2.5810999999999993,1.3788999999999998,1.2021999999999995,1.2254421998059222,188594.06817139036,0,0,0,0,0,0,0,0,0.5313600862788724,1.2300734463112812,Valid,0.07
TRN-0002,18.4463,56.7764,23.0633,12.8259,11.8108,11.7818,14.6466,34.3554,17.3604,Valid,-0.5569554194577755,0.5569554194577755,-0.3330701953513696,0,0,0,0,0,0,0,11.8108,11.7818,14.6466,34.3554,2.835799999999999,2.864799999999999,-0.028999999999999915,1.2401012292975673,41345.053034649274,0,0,0,0,0,0,0,0,0.3398639583269696,1.6533422786974303,Valid,0.0
TRN-0283,28.9197,27.591,41.9035,37.8014,15.9737,14.1276,21.1828,66.5722,21.6272,Valid,0.1228703403339679,0.1228703403339679,0.0731285292383573,0,0,0,0,0,0,0,15.9737,14.1276,21.1828,66.5722,5.209100000000001,7.055200000000001,-1.8460999999999999,1.326103954560337,28776.8177903934,0,0,0,0,0,0,0,0,0.3240309362750633,1.5450666566882307,Valid,0.03
TRN-0677,21.058,68.7623,28.9605,26.7195,14.1566,14.0598,17.9396,38.7286,23.3267,Valid,0.191452775654092,0.191452775654092,0.1141068201534086,0,0,0,0,0,0,0,14.1566,14.0598,17.9396,38.7286,3.7829999999999995,3.8797999999999995,-0.0968,1.2672242860402314,126336.58011551815,0,0,0,0,0,0,0,0,0.5537101214754125,1.0066865772025835,Valid,0.0
TRN-0486,17.1442,103.7046,38.9918,21.6489,14.2967,16.3271,17.2076,33.04,45.6002,Valid,0.196416785383473,0.196416785383473,0.1170728366537885,0,0,0,0,0,0,0,14.2967,16.3271,17.2076,33.04,2.9109,0.8804999999999978,2.030400000000002,1.2036055847813938,232826.2138156467,0,0,0,0,0,0,0,0,0.36149932793412376,1.914074180785541,Valid,0.13
TRN-0554,10.2715,99.3761,29.1666,35.7966,10.8652,13.1476,12.3766,44.9502,36.6035,Valid,-0.2039535496124713,0.2039535496124713,-0.1221501070145039,0,0,0,0,0,0,0,10.8652,13.1476,12.3766,44.9502,1.5114,-0.7710000000000008,2.282400000000001,1.1391036160368737,353513.2341218638,0,0,0,0,0,0,0,0,0.33060877193509086,1.4609325631443222,Valid,0.0
TRN-0341,21.6849,99.1059,37.2354,56.2871,16.3468,17.5527,19.8958,75.1837,42.9304,Valid,-0.2058781803313785,0.2058781803313785,-0.1233000818897805,0,0,0,0,0,0,0,16.3468,17.5527,19.8958,75.1837,3.5489999999999995,2.3430999999999997,1.2058999999999997,1.2171059674639884,552850.737519352,0,0,0,0,0,0,0,0,0.32707458139757406,1.5091509190946324,Valid,0.01
TRN-0757,12.9334,15.2952,32.5392,39.5942,7.6572,7.2149,10.2342,59.5475,14.0025,Valid,0.3192305474945485,0.3192305474945485,0.1904545713307257,0,0,0,0,0,0,0,7.6572,7.2149,10.2342,59.5475,2.577,3.0192999999999994,-0.44229999999999947,1.3365442504515352,9262.791594154369,0,0,0,0,0,0,0,0,0.3262434609183693,1.5779676494939872,Valid,0.01
TRN-0910,22.2869,17.8971,31.6443,8.5715,11.595,10.1133,15.6096,37.8492,16.575,Valid,-0.2514514361525215,0.2514514361525215,-0.1505302921654554,0,0,0,0,0,0,0,11.595,10.1133,15.6096,37.8492,4.0146,5.4963,-1.4817,1.346234285265817,2745.5044939563145,0,0,0,0,0,0,0,0,0.3078503822007206,1.6548295277640144,Valid,0.03
TRN-0106,19.2836,88.3661,34.5776,29.6362,14.6148,15.6203,17.6864,63.2426,32.9814,Valid,-0.0118734122053751,0.0118734122053751,-0.0073814244366574,0,0,0,0,0,0,0,14.6148,15.6203,17.6864,63.2426,3.0715999999999983,2.0660999999999987,1.0054999999999996,1.210169684039683,231416.27197279342,0,0,0,0,0,0,0,0,0.5203211259468764,1.0067391725429047,Valid,0.01
TRN-0712,17.6549,68.982,18.0,22.2576,12.4869,12.6826,15.3412,36.2488,19.2082,Valid,-0.0742219809094137,0.0742219809094137,-0.0446349540695058,0,0,0,0,0,0,0,12.4869,12.6826,15.3412,36.2488,2.8543000000000003,2.6586,0.19570000000000043,1.228582571669052,105913.1529330624,0,0,0,0,0,0,0,0,0.3052442134136989,1.474146527242108,Valid,0.01
TRN-0153,22.4912,79.1664,32.2276,32.3848,14.9495,15.17,18.2547,47.7372,28.3823,Valid,-1.0738458858384732,1.0738458858384732,-0.6419144031094685,0,0,0,0,0,0,0,14.9495,15.17,18.2547,47.7372,3.3051999999999992,3.0846999999999998,0.22049999999999947,1.2210901895781199,202965.8687551918,0,0,0,0,0,0,0,0,0.5851228154040982,1.831668772301272,Valid,0.09
TRN-0911,25.7853,107.8744,42.3302,30.393,18.8495,19.658,23.141,55.7069,53.2861,Valid,0.2565834504751159,0.2565834504751159,0.1530226697853387,0,0,0,0,0,0,0,18.8495,19.658,23.141,55.7069,4.291499999999999,3.482999999999997,0.8085000000000022,1.2276711702320113,353679.88152771647,0,0,0,0,0,0,0,0,0.32341068109322024,1.5462013075988983,Valid,0.01
TRN-0174,27.0115,19.8225,30.4787,8.767,14.3092,12.2228,19.1565,43.2094,18.0087,Valid,0.2917032643488966,0.2917032643488966,0.1740069049336633,0,0,0,0,0,0,0,14.3092,12.2228,19.1565,43.2094,4.847300000000001,6.933700000000002,-2.086400000000001,1.3387531526897711,3444.83051529375,0,0,0,0,0,0,0,0,0.2939746318853327,1.6660576411629981,Valid,0.02
TRN-0798,21.3849,49.8346,40.9968,7.0434,13.0234,12.6558,16.9012,45.477,19.6213,Valid,0.1117818421293499,0.1117818421293499,0.0665031053507554,0,0,0,0,0,0,0,13.0234,12.6558,16.9012,45.477,3.877799999999999,4.2454,-0.36760000000000126,1.2977553497893408,17492.194851420743,0,0,0,0,0,0,0,0,0.3456989190013522,1.375105267348051,Valid,0.0
TRN-0857,25.8889,64.2977,19.4549,21.4721,15.9859,15.0523,29.8671,25.7966,21.1871,Invalid,9.39273653208414,9.39273653208414,5.611912210162478,0,0,0,0,0,0,0,15.9859,15.0523,29.8671,25.7966,13.8812,14.8148,-0.9336000000000002,1.8683390560812616,88769.83182484943,0,0,0,0,0,0,0,0,0.3103400438789272,7.0712321224046235,Invalid,0.98
TRN-0912,15.3119,79.2943,26.7302,8.6535,11.6835,12.8236,13.7694,48.9846,24.2523,Valid,-0.5231970237232986,0.5231970237232986,-0.3128994132148697,0,0,0,0,0,0,0,11.6835,12.8236,13.7694,48.9846,2.0858999999999988,0.9457999999999984,1.1401000000000003,1.1785328210443606,54409.62555908222,0,0,0,0,0,0,0,0,0.3345461530055601,1.6838071072037495,Valid,0.01
TRN-0380,15.1884,71.8888,38.7611,15.9947,11.6315,12.6786,14.3525,73.3601,25.6345,Valid,0.3581618441406409,0.3581618441406409,0.2137161833195262,0,0,0,0,0,0,0,11.6315,12.6786,14.3525,73.3601,2.7209999999999983,1.6738999999999997,1.0470999999999986,1.2339326536279467,82660.60264934319,0,0,0,0,0,0,0,0,0.41568000754063833,1.3823561682382495,Valid,0.0
TRN-0218,8.8571,87.1286,18.0,17.6708,9.0364,10.8602,10.0128,70.0394,23.7821,Valid,-0.7415661574009995,0.7415661574009995,-0.4433758806214862,0,0,0,0,0,0,0,9.0364,10.8602,10.0128,70.0394,0.9763999999999999,-0.8474000000000004,1.8238000000000003,1.1080506528588234,134145.98632810358,0,0,0,0,0,0,0,0,0.2531901489107819,3.1769955827999223,Invalid,0.31
TRN-0254,13.266,83.9721,38.084,37.6982,2.2307,13.2155,13.7599,62.2599,29.6875,Invalid,0.3027437862593025,0.3027437862593025,0.1806036627855364,0,0,0,0,0,0,0,2.2307,13.2155,13.7599,62.2599,11.5292,0.5443999999999996,10.9848,6.168394816000286,265821.82954161585,0,0,0,0,0,0,0,0,0.4215783704520822,1.377446921881372,Invalid,0.99
TRN-0441,27.9046,55.7218,18.2324,29.9988,16.6567,15.1526,21.3154,66.3078,20.3549,Valid,-0.2797724248140838,0.2797724248140838,-0.1674522009159723,0,0,0,0,0,0,0,16.6567,15.1526,21.3154,66.3078,4.6587,6.162800000000001,-1.504100000000001,1.2796884859014774,93143.84395440572,0,0,0,0,0,0,0,0,0.2936815250989732,1.5800891507180257,Valid,0.0
TRN-0932,29.9543,57.0808,34.5208,8.0607,17.8131,16.3751,22.8791,57.4385,22.5047,Valid,0.1906435738407452,0.1906435738407452,0.1136233186976564,0,0,0,0,0,0,0,17.8131,16.3751,22.8791,57.4385,5.0660000000000025,6.504000000000001,-1.4379999999999988,1.2843967168001547,26263.515645248455,0,0,0,0,0,0,0,0,0.3266626552531524,1.5002980081913515,Valid,0.01
TRN-0509,22.5729,70.2702,32.0218,35.5626,15.1305,15.0361,18.9293,63.9696,25.2925,Valid,-0.0195765667571023,0.0195765667571023,-0.0119840913835346,0,0,0,0,0,0,0,15.1305,15.0361,18.9293,63.9696,3.7988000000000017,3.893200000000002,-0.09440000000000026,1.2510682058965628,175604.59838852333,0,0,0,0,0,0,0,0,0.6409327503391542,0.8501185907052263,Valid,0.03
TRN-0673,17.8631,28.0256,37.8335,24.0583,10.3804,9.9369,13.4418,45.0497,16.9981,Valid,-0.1271380326751554,0.1271380326751554,-0.0762525155225358,0,0,0,0,0,0,0,10.3804,9.9369,13.4418,45.0497,3.061400000000001,3.504900000000001,-0.4435000000000002,1.2949199501753785,18896.21294572749,0,0,0,0,0,0,0,0,0.40326781258500605,1.4297168903525237,Valid,0.04
TRN-0645,23.6417,78.9457,29.811,36.3288,15.8612,15.8629,19.7284,46.3918,27.7197,Valid,-0.375566823028798,0.375566823028798,-0.2246897530640072,0,0,0,0,0,0,0,15.8612,15.8629,19.7284,46.3918,3.8672000000000004,3.865500000000001,0.0016999999999995907,1.2438143117706657,226416.46860838353,0,0,0,0,0,0,0,0,0.503524400993365,1.3376409510772773,Valid,0.03
TRN-0263,23.5221,42.8011,25.1528,20.0814,13.8833,12.4467,17.9983,60.1067,18.5921,Valid,0.0957870031021954,0.0957870031021954,0.0569461223749434,0,0,0,0,0,0,0,13.8833,12.4467,17.9983,60.1067,4.115,5.5516000000000005,-1.4366000000000003,1.2963983372841204,36787.802664922485,0,0,0,0,0,0,0,0,0.37499551207136267,1.3469550982322183,Valid,0.01
TRN-0071,30.2423,98.8025,43.3388,15.5553,20.1578,20.141,25.167,47.3509,46.5089,Valid,0.0323604918081699,0.0323604918081699,0.0190485175523467,0,0,0,0,0,0,0,20.1578,20.141,25.167,47.3509,5.0092,5.026000000000003,-0.01680000000000348,1.2484987208431868,151849.81204742062,0,0,0,0,0,0,0,0,0.28640552881496684,1.686237459922413,Valid,0.06
TRN-0013,25.5181,41.4926,31.1854,32.5279,15.1001,13.589,19.881,38.7659,20.3992,Valid,0.572189797191303,0.572189797191303,0.341598777209998,0,0,0,0,0,0,0,15.1001,13.589,19.881,38.7659,4.780900000000001,6.292,-1.511099999999999,1.3166129253363057,56001.19892004782,0,0,0,0,0,0,0,0,0.46331505115160665,1.4149686749067847,Valid,0.0
TRN-0260,9.4712,109.8657,19.471,23.7437,10.8498,13.3049,11.9584,71.8086,43.5279,Valid,-0.2573287628112108,0.2573287628112108,-0.1540420193372651,0,0,0,0,0,0,0,10.8498,13.3049,11.9584,71.8086,1.1085999999999991,-1.3465000000000007,2.4551,1.1021759828052289,286597.66689280764,0,0,0,0,0,0,0,0,0.24853715626942796,2.416967706798409,Valid,0.19
